#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_000418145.2	PRJNA224116	SAMN02470528	ATDG00000000.2	na	1344988	1282	Staphylococcus epidermidis WI05	strain=WI05		latest	Scaffold	Major	Full	2013/11/26	WI05_v2	Max-Planck-Institute for Evolutionary Biology	GCA_000418145.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/145/GCF_000418145.2_WI05_v2		
GCF_000418165.2	PRJNA224116	SAMN02470519	ATDH00000000.2	na	1344987	1282	Staphylococcus epidermidis WI09	strain=WI09		latest	Scaffold	Major	Full	2013/11/26	WI09_v2	Max-Planck-Institute for Evolutionary Biology	GCA_000418165.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/165/GCF_000418165.2_WI09_v2		
GCF_000418185.2	PRJNA224116	SAMN02470521	ATCX00000000.2	na	1344997	1282	Staphylococcus epidermidis MC16	strain=MC16		latest	Contig	Major	Full	2013/11/27	MC16_v2	Max-Planck-Institute for Evolutionary Biology	GCA_000418185.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/185/GCF_000418185.2_MC16_v2		
GCF_000418205.2	PRJNA224116	SAMN02470516	ATCY00000000.2	na	1344996	1282	Staphylococcus epidermidis MC19	strain=MC19		latest	Contig	Major	Full	2013/11/27	MC19_v2	Max-Planck-Institute for Evolutionary Biology	GCA_000418205.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/205/GCF_000418205.2_MC19_v2		
GCF_000443975.1	PRJNA224116	SAMN02436406	AURC00000000.1	na	1115805	1282	Staphylococcus epidermidis E13A	strain=E13A		latest	Contig	Major	Full	2013/08/05	StaphepE13Av01	JCVI	GCA_000443975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/443/975/GCF_000443975.1_StaphepE13Av01		
GCF_000551165.1	PRJNA224116	SAMN02325127	JBVX00000000.1	na	1388003	1282	Staphylococcus epidermidis M0026	strain=M0026		latest	Scaffold	Major	Full	2014/02/05	Stap_epid_M0026_V1	Broad Institute	GCA_000551165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/551/165/GCF_000551165.1_Stap_epid_M0026_V1		
GCF_000626815.1	PRJNA224116	SAMN00116879	JHQB00000000.1	na	904316	1282	Staphylococcus epidermidis VCU014	strain=VCU014		latest	Contig	Major	Full	2014/04/11	gsevcu014v01	J. Craig Venter Institute	GCA_000626815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/815/GCF_000626815.1_gsevcu014v01		
GCF_000627055.1	PRJNA224116	SAMN00116878	JHQC00000000.1	na	904322	1282	Staphylococcus epidermidis VCU050	strain=VCU050		latest	Contig	Major	Full	2014/04/11	gsevcu050v01	J. Craig Venter Institute	GCA_000627055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/627/055/GCF_000627055.1_gsevcu050v01		
GCF_000685135.1	PRJNA224116	SAMN02688504	JGVL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ET-024		latest	Contig	Major	Full	2014/05/06	S. epi ET-024	Ghent University	GCA_000685135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/685/135/GCF_000685135.1_S._epi_ET-024		
GCF_000697805.1	PRJNA224116	SAMN00117446	JHUB00000000.1	na	904331	1282	Staphylococcus epidermidis VCU111	strain=VCU111		latest	Contig	Major	Full	2014/06/03	gsevcu111v01	J. Craig Venter Institute	GCA_000697805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/697/805/GCF_000697805.1_gsevcu111v01		
GCF_000697825.1	PRJNA224116	SAMN00117453	JHTZ00000000.1	na	904315	1282	Staphylococcus epidermidis VCU013	strain=VCU013		latest	Contig	Major	Full	2014/06/03	gsevcu013v01	J. Craig Venter Institute	GCA_000697825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/697/825/GCF_000697825.1_gsevcu013v01		
GCF_000697905.1	PRJNA224116	SAMN00138235	JHUA00000000.1	na	904318	1282	Staphylococcus epidermidis VCU036	strain=VCU036		latest	Contig	Major	Full	2014/06/03	gsevcu036v01	J. Craig Venter Institute	GCA_000697905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/697/905/GCF_000697905.1_gsevcu036v01		
GCF_000703025.1	PRJNA224116	SAMN02841207	JNLI00000000.1	na	1458470	1282	Staphylococcus epidermidis AG42	strain=AG42		latest	Contig	Major	Full	2014/06/11	ASM70302v1	DOE Joint Genome Institute	GCA_000703025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/703/025/GCF_000703025.1_ASM70302v1		
GCF_000705035.1	PRJNA224116	SAMN02640611	JMIF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=8400		latest	Contig	Major	Full	2014/06/12	SE8400	IMMH Institute for medical microbiology and hygiene	GCA_000705035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/035/GCF_000705035.1_SE8400		
GCF_000705055.1	PRJNA224116	SAMN02640610	JMIE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1057		latest	Contig	Major	Full	2014/06/12	SE1057	IMMH Institute for medical microbiology and hygiene	GCA_000705055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/055/GCF_000705055.1_SE1057		
GCF_000705075.1	PRJNA224116	SAMN02640609	JMID00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1457		latest	Contig	Major	Full	2014/06/12	SE1457	IMMH Institute for medical microbiology and hygiene	GCA_000705075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/075/GCF_000705075.1_SE1457		
GCF_000751035.1	PRJNA224116	SAMEA3139103		na	1449752	1282	Staphylococcus epidermidis PM221	strain=PM221		latest	Complete Genome	Major	Full	2014/08/14	PM221	UNIVERSITY OF HELSINKI	GCA_000751035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/751/035/GCF_000751035.1_PM221		
GCF_000759555.1	PRJNA224116	SAMN02928813		na	1282	1282	Staphylococcus epidermidis	strain=SEI		latest	Complete Genome	Major	Full	2014/09/29	ASM75955v1	Los Alamos National Laboratory	GCA_000759555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/759/555/GCF_000759555.1_ASM75955v1		
GCF_000763625.1	PRJNA224116	SAMN02996614	JQHC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=C10C		latest	Contig	Major	Full	2014/10/06	ASM76362v1	Universiti of Malaya	GCA_000763625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/625/GCF_000763625.1_ASM76362v1		
GCF_000783535.2	PRJNA224116	SAMN02934537	JTAY00000000.2	na	1282	1282	Staphylococcus epidermidis	strain=FDAARGOS_83		latest	Contig	Major	Full	2018/01/19	ASM78353v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_000783535.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/783/535/GCF_000783535.2_ASM78353v2		
GCF_000966705.1	PRJNA224116	SAMN03396260	JZUK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NGS-ED-1107		latest	Contig	Major	Full	2015/03/31	ASM96670v1	Cork Institute of Technology	GCA_000966705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/705/GCF_000966705.1_ASM96670v1		
GCF_000966715.1	PRJNA224116	SAMN03396204	JZUL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NGS-ED-1109		latest	Contig	Major	Full	2015/03/31	ASM96671v1	Cork Institute of Technology	GCA_000966715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/715/GCF_000966715.1_ASM96671v1		
GCF_000966755.1	PRJNA224116	SAMN03396287	JZUN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NGS-ED-1111		latest	Contig	Major	Full	2015/03/31	ASM96675v1	Cork Institute of Technology	GCA_000966755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/755/GCF_000966755.1_ASM96675v1		
GCF_000966765.1	PRJNA224116	SAMN03396288	JZUO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NGS-ED-1117		latest	Contig	Major	Full	2015/03/31	ASM96676v1	Cork Institute of Technology	GCA_000966765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/765/GCF_000966765.1_ASM96676v1		
GCF_000966775.1	PRJNA224116	SAMN03396289	JZUP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NGS-ED-1118		latest	Contig	Major	Full	2015/03/31	ASM96677v1	Cork Institute of Technology	GCA_000966775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/775/GCF_000966775.1_ASM96677v1		
GCF_000966815.1	PRJNA224116	SAMN03396286	JZUM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NGS-ED-1110		latest	Contig	Major	Full	2015/03/31	ASM96681v1	Cork Institute of Technology	GCA_000966815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/815/GCF_000966815.1_ASM96681v1		
GCF_001061715.1	PRJNA224116	SAMN03196961	JWGV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=100_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106171v1	University of Washington	GCA_001061715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/061/715/GCF_001061715.1_ASM106171v1		
GCF_001066085.1	PRJNA224116	SAMN03197926	JUVS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=721_SAUR		latest	Contig	Major	Full	2015/07/10	ASM106608v1	University of Washington	GCA_001066085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/066/085/GCF_001066085.1_ASM106608v1		
GCF_001068455.1	PRJNA224116	SAMN03196971	JWGL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=101_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106845v1	University of Washington	GCA_001068455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/455/GCF_001068455.1_ASM106845v1		
GCF_001068475.1	PRJNA224116	SAMN03196986	JWFW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1022_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106847v1	University of Washington	GCA_001068475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/475/GCF_001068475.1_ASM106847v1		
GCF_001068495.1	PRJNA224116	SAMN03196987	JWFV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1023_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106849v1	University of Washington	GCA_001068495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/495/GCF_001068495.1_ASM106849v1		
GCF_001068505.1	PRJNA224116	SAMN03196990	JWFS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1026_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106850v1	University of Washington	GCA_001068505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/505/GCF_001068505.1_ASM106850v1		
GCF_001068545.1	PRJNA224116	SAMN03197020	JWEO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1056_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106854v1	University of Washington	GCA_001068545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/545/GCF_001068545.1_ASM106854v1		
GCF_001068575.1	PRJNA224116	SAMN03197026	JWEI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1062_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106857v1	University of Washington	GCA_001068575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/575/GCF_001068575.1_ASM106857v1		
GCF_001068585.1	PRJNA224116	SAMN03197029	JWEF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1067_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106858v1	University of Washington	GCA_001068585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/585/GCF_001068585.1_ASM106858v1		
GCF_001068635.1	PRJNA224116	SAMN03197050	JWDK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1088_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106863v1	University of Washington	GCA_001068635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/635/GCF_001068635.1_ASM106863v1		
GCF_001068755.1	PRJNA224116	SAMN03197095	JWBR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=114_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106875v1	University of Washington	GCA_001068755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/755/GCF_001068755.1_ASM106875v1		
GCF_001068785.1	PRJNA224116	SAMN03197166	JVYY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1204_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106878v1	University of Washington	GCA_001068785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/785/GCF_001068785.1_ASM106878v1		
GCF_001068845.1	PRJNA224116	SAMN03197190	JVYA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1226_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106884v1	University of Washington	GCA_001068845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/845/GCF_001068845.1_ASM106884v1		
GCF_001068895.1	PRJNA224116	SAMN03197215	JVXB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1249_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106889v1	University of Washington	GCA_001068895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/895/GCF_001068895.1_ASM106889v1		
GCF_001068995.1	PRJNA224116	SAMN03197260	JVVI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1289_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106899v1	University of Washington	GCA_001068995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/995/GCF_001068995.1_ASM106899v1		
GCF_001069075.1	PRJNA224116	SAMN03196982	JWGA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=102_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106907v1	University of Washington	GCA_001069075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/075/GCF_001069075.1_ASM106907v1		
GCF_001069095.1	PRJNA224116	SAMN03196985	JWFX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1021.rep2_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106909v1	University of Washington	GCA_001069095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/095/GCF_001069095.1_ASM106909v1		
GCF_001069215.1	PRJNA224116	SAMN03197084	JWCC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1130_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106921v1	University of Washington	GCA_001069215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/215/GCF_001069215.1_ASM106921v1		
GCF_001069245.1	PRJNA224116	SAMN03197099	JWBN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1143_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106924v1	University of Washington	GCA_001069245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/245/GCF_001069245.1_ASM106924v1		
GCF_001069275.1	PRJNA224116	SAMN03197100	JWBM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1144_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106927v1	University of Washington	GCA_001069275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/275/GCF_001069275.1_ASM106927v1		
GCF_001069375.1	PRJNA224116	SAMN03197147	JVZR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1188_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106937v1	University of Washington	GCA_001069375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/375/GCF_001069375.1_ASM106937v1		
GCF_001069395.1	PRJNA224116	SAMN03197150	JVZO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1190_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106939v1	University of Washington	GCA_001069395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/395/GCF_001069395.1_ASM106939v1		
GCF_001069515.1	PRJNA224116	SAMN03197267	JVVB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1295_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106951v1	University of Washington	GCA_001069515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/515/GCF_001069515.1_ASM106951v1		
GCF_001069525.1	PRJNA224116	SAMN03197268	JVVA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1296_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106952v1	University of Washington	GCA_001069525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/525/GCF_001069525.1_ASM106952v1		
GCF_001069845.1	PRJNA224116	SAMN03196975	JWGH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1013_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106984v1	University of Washington	GCA_001069845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/845/GCF_001069845.1_ASM106984v1		
GCF_001069925.1	PRJNA224116	SAMN03196984	JWFY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1021.rep1_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM106992v1	University of Washington	GCA_001069925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/925/GCF_001069925.1_ASM106992v1		
GCF_001069955.1	PRJNA224116	SAMN03196988	JWFU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1024_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106995v1	University of Washington	GCA_001069955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/955/GCF_001069955.1_ASM106995v1		
GCF_001069965.1	PRJNA224116	SAMN03196992	JWFQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1028_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106996v1	University of Washington	GCA_001069965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/965/GCF_001069965.1_ASM106996v1		
GCF_001069995.1	PRJNA224116	SAMN03196993	JWFP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1029_SEPI		latest	Contig	Major	Full	2015/07/10	ASM106999v1	University of Washington	GCA_001069995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/995/GCF_001069995.1_ASM106999v1		
GCF_001070015.1	PRJNA224116	SAMN03196997	JWFL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1032_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107001v1	University of Washington	GCA_001070015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/015/GCF_001070015.1_ASM107001v1		
GCF_001070025.1	PRJNA224116	SAMN03197006	JWFC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1040_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107002v1	University of Washington	GCA_001070025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/025/GCF_001070025.1_ASM107002v1		
GCF_001070075.1	PRJNA224116	SAMN03197027	JWEH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1063_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107007v1	University of Washington	GCA_001070075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/075/GCF_001070075.1_ASM107007v1		
GCF_001070155.1	PRJNA224116	SAMN03197059	JWDB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1097_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107015v1	University of Washington	GCA_001070155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/155/GCF_001070155.1_ASM107015v1		
GCF_001070245.1	PRJNA224116	SAMN03197069	JWCR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1115_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107024v1	University of Washington	GCA_001070245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/245/GCF_001070245.1_ASM107024v1		
GCF_001070255.1	PRJNA224116	SAMN03197083	JWCD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1129_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107025v1	University of Washington	GCA_001070255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/255/GCF_001070255.1_ASM107025v1		
GCF_001070315.1	PRJNA224116	SAMN03197098	JWBO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1142_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107031v1	University of Washington	GCA_001070315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/315/GCF_001070315.1_ASM107031v1		
GCF_001070395.1	PRJNA224116	SAMN03197216	JVXA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=125_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107039v1	University of Washington	GCA_001070395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/395/GCF_001070395.1_ASM107039v1		
GCF_001070415.1	PRJNA224116	SAMN03197255	JVVN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1284_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107041v1	University of Washington	GCA_001070415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/415/GCF_001070415.1_ASM107041v1		
GCF_001070485.1	PRJNA224116	SAMN03197280	JVUO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1306.rep1_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107048v1	University of Washington	GCA_001070485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/485/GCF_001070485.1_ASM107048v1		
GCF_001070505.1	PRJNA224116	SAMN03197281	JVUN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1306.rep2_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107050v1	University of Washington	GCA_001070505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/505/GCF_001070505.1_ASM107050v1		
GCF_001070535.1	PRJNA224116	SAMN03197288	JVUG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1311_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107053v1	University of Washington	GCA_001070535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/535/GCF_001070535.1_ASM107053v1		
GCF_001070565.1	PRJNA224116	SAMN03197322	JVSY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1340_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107056v1	University of Washington	GCA_001070565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/565/GCF_001070565.1_ASM107056v1		
GCF_001070635.1	PRJNA224116	SAMN03197344	JVSC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=154_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107063v1	University of Washington	GCA_001070635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/635/GCF_001070635.1_ASM107063v1		
GCF_001070645.1	PRJNA224116	SAMN03197339	JVSH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=15_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107064v1	University of Washington	GCA_001070645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/645/GCF_001070645.1_ASM107064v1		
GCF_001070675.1	PRJNA224116	SAMN03197349	JVRX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=158_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107067v1	University of Washington	GCA_001070675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/675/GCF_001070675.1_ASM107067v1		
GCF_001070695.1	PRJNA224116	SAMN03197351	JVRV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=16_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107069v1	University of Washington	GCA_001070695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/695/GCF_001070695.1_ASM107069v1		
GCF_001070735.1	PRJNA224116	SAMN03197370	JVRC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=18_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107073v1	University of Washington	GCA_001070735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/735/GCF_001070735.1_ASM107073v1		
GCF_001071015.1	PRJNA224116	SAMN03197577	JVJD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=386_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107101v1	University of Washington	GCA_001071015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/015/GCF_001071015.1_ASM107101v1		
